SKU,Nazwa produktu,Kategoria,Data,Ilość wydana,Wartość jednostkowa
SKU-0162,Szampon do włosów Mini,Kosmetyki,2025-10-01,11,79.93
SKU-0162,Szampon do włosów Mini,Kosmetyki,2025-11-01,9,82.28
SKU-0162,Szampon do włosów Mini,Kosmetyki,2025-12-01,4,80.14
SKU-0162,Szampon do włosów Mini,Kosmetyki,2026-01-01,1,78.74
SKU-0162,Szampon do włosów Mini,Kosmetyki,2026-02-01,1,81.74
SKU-0162,Szampon do włosów Mini,Kosmetyki,2026-03-01,2,84.98
SKU-0162,Szampon do włosów Mini,Kosmetyki,2026-04-01,4,80.68
SKU-0162,Szampon do włosów Mini,Kosmetyki,2026-05-01,8,82.51
SKU-0162,Szampon do włosów Mini,Kosmetyki,2026-06-01,13,81.32
SKU-0162,Szampon do włosów Mini,Kosmetyki,2026-07-01,15,83.11
SKU-0163,Młotek stolarski Advanced,Narzędzia,2024-08-01,27,173.6
SKU-0163,Młotek stolarski Advanced,Narzędzia,2024-09-01,26,174.23
SKU-0163,Młotek stolarski Advanced,Narzędzia,2024-10-01,24,166.94
SKU-0163,Młotek stolarski Advanced,Narzędzia,2024-11-01,28,181.73
SKU-0163,Młotek stolarski Advanced,Narzędzia,2024-12-01,25,166.22
SKU-0163,Młotek stolarski Advanced,Narzędzia,2025-01-01,27,174.93
SKU-0163,Młotek stolarski Advanced,Narzędzia,2025-02-01,28,165.77
SKU-0163,Młotek stolarski Advanced,Narzędzia,2025-03-01,27,169.5
SKU-0163,Młotek stolarski Advanced,Narzędzia,2025-04-01,29,168.75
SKU-0163,Młotek stolarski Advanced,Narzędzia,2025-05-01,30,169.17
SKU-0163,Młotek stolarski Advanced,Narzędzia,2025-06-01,30,181.88
SKU-0163,Młotek stolarski Advanced,Narzędzia,2025-07-01,38,174.32
SKU-0163,Młotek stolarski Advanced,Narzędzia,2025-08-01,36,172.54
SKU-0163,Młotek stolarski Advanced,Narzędzia,2025-09-01,37,181.13
SKU-0163,Młotek stolarski Advanced,Narzędzia,2025-10-01,30,169.46
SKU-0163,Młotek stolarski Advanced,Narzędzia,2025-11-01,30,167.88
SKU-0163,Młotek stolarski Advanced,Narzędzia,2025-12-01,29,178.78
SKU-0163,Młotek stolarski Advanced,Narzędzia,2026-01-01,29,167.43
SKU-0163,Młotek stolarski Advanced,Narzędzia,2026-02-01,30,175.64
SKU-0163,Młotek stolarski Advanced,Narzędzia,2026-03-01,35,179.18
SKU-0163,Młotek stolarski Advanced,Narzędzia,2026-04-01,33,180.93
SKU-0163,Młotek stolarski Advanced,Narzędzia,2026-05-01,33,180.62
SKU-0163,Młotek stolarski Advanced,Narzędzia,2026-06-01,36,171.3
SKU-0163,Młotek stolarski Advanced,Narzędzia,2026-07-01,36,166.05
SKU-0164,Krzesło biurowe Pro,Meble,2024-08-01,6,1129.37
SKU-0164,Krzesło biurowe Pro,Meble,2024-09-01,0,1211.68
SKU-0164,Krzesło biurowe Pro,Meble,2024-10-01,0,1125.8
SKU-0164,Krzesło biurowe Pro,Meble,2024-11-01,0,1172.99
SKU-0164,Krzesło biurowe Pro,Meble,2024-12-01,21,1199.35
SKU-0164,Krzesło biurowe Pro,Meble,2025-01-01,3,1122.73
SKU-0164,Krzesło biurowe Pro,Meble,2025-02-01,0,1203.82
SKU-0164,Krzesło biurowe Pro,Meble,2025-03-01,3,1165.77
SKU-0164,Krzesło biurowe Pro,Meble,2025-04-01,6,1201.61
SKU-0164,Krzesło biurowe Pro,Meble,2025-05-01,11,1140.19
SKU-0164,Krzesło biurowe Pro,Meble,2025-06-01,2,1166.14
SKU-0164,Krzesło biurowe Pro,Meble,2025-07-01,19,1193.15
SKU-0164,Krzesło biurowe Pro,Meble,2025-08-01,11,1209.11
SKU-0164,Krzesło biurowe Pro,Meble,2025-09-01,18,1206.7
SKU-0164,Krzesło biurowe Pro,Meble,2025-10-01,10,1210.81
SKU-0164,Krzesło biurowe Pro,Meble,2025-11-01,12,1184.37
SKU-0164,Krzesło biurowe Pro,Meble,2025-12-01,0,1146.54
SKU-0164,Krzesło biurowe Pro,Meble,2026-01-01,20,1171.32
SKU-0164,Krzesło biurowe Pro,Meble,2026-02-01,0,1175.96
SKU-0164,Krzesło biurowe Pro,Meble,2026-03-01,31,1110.1
SKU-0164,Krzesło biurowe Pro,Meble,2026-04-01,29,1214.87
SKU-0164,Krzesło biurowe Pro,Meble,2026-05-01,0,1109.25
SKU-0164,Krzesło biurowe Pro,Meble,2026-06-01,7,1135.14
SKU-0164,Krzesło biurowe Pro,Meble,2026-07-01,11,1116.35
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2024-08-01,1,170.31
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2024-09-01,1,181.65
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2024-10-01,1,178.23
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2024-11-01,1,181.28
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2024-12-01,2,172.15
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2025-01-01,1,173.26
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2025-02-01,2,179.68
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2025-03-01,2,168.15
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2025-04-01,1,174.0
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2025-05-01,2,178.54
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2025-06-01,1,180.02
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2025-07-01,2,179.46
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2025-08-01,2,167.14
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2025-09-01,1,177.75
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2025-10-01,1,177.63
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2025-11-01,2,177.7
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2025-12-01,1,166.72
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2026-01-01,1,169.39
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2026-02-01,1,168.03
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2026-03-01,1,165.61
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2026-04-01,2,179.67
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2026-05-01,1,167.56
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2026-06-01,1,165.72
SKU-0165,Rolki fitness Classic,Sport i rekreacja,2026-07-01,1,168.8
SKU-0166,Trampki klasyczne Plus,Obuwie,2024-08-01,18,274.5
SKU-0166,Trampki klasyczne Plus,Obuwie,2024-09-01,18,276.49
SKU-0166,Trampki klasyczne Plus,Obuwie,2024-10-01,18,261.85
SKU-0166,Trampki klasyczne Plus,Obuwie,2024-11-01,15,277.38
SKU-0166,Trampki klasyczne Plus,Obuwie,2024-12-01,14,274.02
SKU-0166,Trampki klasyczne Plus,Obuwie,2025-01-01,18,252.63
SKU-0166,Trampki klasyczne Plus,Obuwie,2025-02-01,18,260.14
SKU-0166,Trampki klasyczne Plus,Obuwie,2025-03-01,20,272.59
SKU-0166,Trampki klasyczne Plus,Obuwie,2025-04-01,18,277.87
SKU-0166,Trampki klasyczne Plus,Obuwie,2025-05-01,19,274.84
SKU-0166,Trampki klasyczne Plus,Obuwie,2025-06-01,20,257.64
SKU-0166,Trampki klasyczne Plus,Obuwie,2025-07-01,21,269.43
SKU-0166,Trampki klasyczne Plus,Obuwie,2025-08-01,19,265.42
SKU-0166,Trampki klasyczne Plus,Obuwie,2025-09-01,18,261.52
SKU-0166,Trampki klasyczne Plus,Obuwie,2025-10-01,20,276.07
SKU-0166,Trampki klasyczne Plus,Obuwie,2025-11-01,21,252.95
SKU-0166,Trampki klasyczne Plus,Obuwie,2025-12-01,20,268.41
SKU-0166,Trampki klasyczne Plus,Obuwie,2026-01-01,19,254.42
SKU-0166,Trampki klasyczne Plus,Obuwie,2026-02-01,19,276.98
SKU-0166,Trampki klasyczne Plus,Obuwie,2026-03-01,22,254.2
SKU-0166,Trampki klasyczne Plus,Obuwie,2026-04-01,24,274.93
SKU-0166,Trampki klasyczne Plus,Obuwie,2026-05-01,25,266.21
SKU-0166,Trampki klasyczne Plus,Obuwie,2026-06-01,20,263.08
SKU-0166,Trampki klasyczne Plus,Obuwie,2026-07-01,24,253.22
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2024-08-01,26,103.48
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2024-09-01,34,101.29
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2024-10-01,56,107.44
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2024-11-01,44,103.97
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2024-12-01,45,106.97
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2025-01-01,34,100.21
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2025-02-01,20,98.93
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2025-03-01,27,106.64
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2025-04-01,9,104.32
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2025-05-01,11,106.64
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2025-06-01,21,97.79
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2025-07-01,32,103.75
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2025-08-01,37,97.89
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2025-09-01,49,105.15
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2025-10-01,61,107.31
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2025-11-01,64,98.09
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2025-12-01,50,100.78
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2026-01-01,46,98.36
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2026-02-01,14,103.93
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2026-03-01,22,104.66
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2026-04-01,15,102.61
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2026-05-01,17,107.0
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2026-06-01,16,103.0
SKU-0167,Taśma LED RGB Mini,Oświetlenie,2026-07-01,35,106.87
SKU-0168,Powerbank 10000mAh XL,Elektronika,2024-08-01,26,38.27
SKU-0168,Powerbank 10000mAh XL,Elektronika,2024-09-01,10,36.74
SKU-0168,Powerbank 10000mAh XL,Elektronika,2024-10-01,0,38.52
SKU-0168,Powerbank 10000mAh XL,Elektronika,2024-11-01,36,36.15
SKU-0168,Powerbank 10000mAh XL,Elektronika,2024-12-01,0,36.87
SKU-0168,Powerbank 10000mAh XL,Elektronika,2025-01-01,0,39.75
SKU-0168,Powerbank 10000mAh XL,Elektronika,2025-02-01,0,38.7
SKU-0168,Powerbank 10000mAh XL,Elektronika,2025-03-01,16,38.96
SKU-0168,Powerbank 10000mAh XL,Elektronika,2025-04-01,0,38.94
SKU-0168,Powerbank 10000mAh XL,Elektronika,2025-05-01,17,38.17
SKU-0168,Powerbank 10000mAh XL,Elektronika,2025-06-01,2,38.76
SKU-0168,Powerbank 10000mAh XL,Elektronika,2025-07-01,23,38.36
SKU-0168,Powerbank 10000mAh XL,Elektronika,2025-08-01,0,37.99
SKU-0168,Powerbank 10000mAh XL,Elektronika,2025-09-01,0,38.38
SKU-0168,Powerbank 10000mAh XL,Elektronika,2025-10-01,30,37.73
SKU-0168,Powerbank 10000mAh XL,Elektronika,2025-11-01,0,38.43
SKU-0168,Powerbank 10000mAh XL,Elektronika,2025-12-01,6,39.18
SKU-0168,Powerbank 10000mAh XL,Elektronika,2026-01-01,0,37.21
SKU-0168,Powerbank 10000mAh XL,Elektronika,2026-02-01,21,38.46
SKU-0168,Powerbank 10000mAh XL,Elektronika,2026-03-01,14,38.37
SKU-0168,Powerbank 10000mAh XL,Elektronika,2026-04-01,0,38.21
SKU-0168,Powerbank 10000mAh XL,Elektronika,2026-05-01,0,36.54
SKU-0168,Powerbank 10000mAh XL,Elektronika,2026-06-01,2,39.44
SKU-0168,Powerbank 10000mAh XL,Elektronika,2026-07-01,0,36.9
SKU-0169,Buty sportowe Eco,Obuwie,2024-08-01,21,357.36
SKU-0169,Buty sportowe Eco,Obuwie,2024-09-01,9,352.66
SKU-0169,Buty sportowe Eco,Obuwie,2024-10-01,13,332.12
SKU-0169,Buty sportowe Eco,Obuwie,2024-11-01,24,364.64
SKU-0169,Buty sportowe Eco,Obuwie,2024-12-01,42,364.3
SKU-0169,Buty sportowe Eco,Obuwie,2025-01-01,45,365.79
SKU-0169,Buty sportowe Eco,Obuwie,2025-02-01,55,345.29
SKU-0169,Buty sportowe Eco,Obuwie,2025-03-01,62,357.46
SKU-0169,Buty sportowe Eco,Obuwie,2025-04-01,100,350.14
SKU-0169,Buty sportowe Eco,Obuwie,2025-05-01,90,332.45
SKU-0169,Buty sportowe Eco,Obuwie,2025-06-01,48,358.29
SKU-0169,Buty sportowe Eco,Obuwie,2025-07-01,43,365.4
SKU-0169,Buty sportowe Eco,Obuwie,2025-08-01,27,352.28
SKU-0169,Buty sportowe Eco,Obuwie,2025-09-01,15,361.36
SKU-0169,Buty sportowe Eco,Obuwie,2025-10-01,11,344.98
SKU-0169,Buty sportowe Eco,Obuwie,2025-11-01,23,345.53
SKU-0169,Buty sportowe Eco,Obuwie,2025-12-01,34,333.87
SKU-0169,Buty sportowe Eco,Obuwie,2026-01-01,79,358.31
SKU-0169,Buty sportowe Eco,Obuwie,2026-02-01,59,338.95
SKU-0169,Buty sportowe Eco,Obuwie,2026-03-01,64,348.72
SKU-0169,Buty sportowe Eco,Obuwie,2026-04-01,113,352.85
SKU-0169,Buty sportowe Eco,Obuwie,2026-05-01,91,349.93
SKU-0169,Buty sportowe Eco,Obuwie,2026-06-01,67,355.38
SKU-0169,Buty sportowe Eco,Obuwie,2026-07-01,52,332.51
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2024-08-01,2,47.64
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2024-09-01,1,49.16
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2024-10-01,0,51.47
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2024-11-01,3,50.71
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2024-12-01,0,51.2
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2025-01-01,0,47.77
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2025-02-01,6,50.0
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2025-03-01,4,50.62
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2025-04-01,0,49.8
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2025-05-01,10,48.49
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2025-06-01,0,50.31
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2025-07-01,8,50.15
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2025-08-01,7,49.73
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2025-09-01,0,50.31
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2025-10-01,2,50.04
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2025-11-01,5,50.26
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2025-12-01,1,48.04
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2026-01-01,0,50.2
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2026-02-01,5,48.8
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2026-03-01,5,47.57
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2026-04-01,0,50.11
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2026-05-01,0,50.91
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2026-06-01,0,47.12
SKU-0170,Herbata czarna 100g Mini,Spożywcze,2026-07-01,2,47.62
SKU-0171,Kozaki zimowe Plus,Obuwie,2024-08-01,6,114.79
SKU-0171,Kozaki zimowe Plus,Obuwie,2024-09-01,7,112.63
SKU-0171,Kozaki zimowe Plus,Obuwie,2024-10-01,6,112.06
SKU-0171,Kozaki zimowe Plus,Obuwie,2024-11-01,6,114.51
SKU-0171,Kozaki zimowe Plus,Obuwie,2024-12-01,6,113.24
SKU-0171,Kozaki zimowe Plus,Obuwie,2025-01-01,5,115.7
SKU-0171,Kozaki zimowe Plus,Obuwie,2025-02-01,6,111.77
SKU-0171,Kozaki zimowe Plus,Obuwie,2025-03-01,6,110.21
SKU-0171,Kozaki zimowe Plus,Obuwie,2025-04-01,5,113.25
SKU-0171,Kozaki zimowe Plus,Obuwie,2025-05-01,5,109.72
SKU-0171,Kozaki zimowe Plus,Obuwie,2025-06-01,6,116.46
SKU-0171,Kozaki zimowe Plus,Obuwie,2025-07-01,6,113.19
SKU-0171,Kozaki zimowe Plus,Obuwie,2025-08-01,5,112.32
SKU-0171,Kozaki zimowe Plus,Obuwie,2025-09-01,5,109.65
SKU-0171,Kozaki zimowe Plus,Obuwie,2025-10-01,5,113.91
SKU-0171,Kozaki zimowe Plus,Obuwie,2025-11-01,6,114.56
SKU-0171,Kozaki zimowe Plus,Obuwie,2025-12-01,5,109.59
SKU-0171,Kozaki zimowe Plus,Obuwie,2026-01-01,5,117.29
SKU-0171,Kozaki zimowe Plus,Obuwie,2026-02-01,5,115.52
SKU-0171,Kozaki zimowe Plus,Obuwie,2026-03-01,5,116.07
SKU-0171,Kozaki zimowe Plus,Obuwie,2026-04-01,5,110.15
SKU-0171,Kozaki zimowe Plus,Obuwie,2026-05-01,5,115.86
SKU-0171,Kozaki zimowe Plus,Obuwie,2026-06-01,4,117.6
SKU-0171,Kozaki zimowe Plus,Obuwie,2026-07-01,6,113.46
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2024-08-01,4,15.21
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2024-09-01,7,14.5
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2024-10-01,0,15.0
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2024-11-01,0,15.88
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2024-12-01,2,15.23
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2025-01-01,3,15.37
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2025-02-01,3,15.8
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2025-03-01,7,15.34
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2025-04-01,1,15.55
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2025-05-01,0,15.91
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2025-06-01,0,15.19
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2025-07-01,6,15.25
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2025-08-01,7,15.71
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2025-09-01,0,14.83
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2025-10-01,3,15.64
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2025-11-01,2,15.08
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2025-12-01,0,15.37
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2026-01-01,3,15.6
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2026-02-01,7,15.88
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2026-03-01,0,15.26
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2026-04-01,4,15.22
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2026-05-01,0,14.49
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2026-06-01,0,14.91
SKU-0172,Lampa biurkowa Eco,Oświetlenie,2026-07-01,0,15.86
SKU-0173,Grill węglowy,Ogród,2024-08-01,15,148.43
SKU-0173,Grill węglowy,Ogród,2024-09-01,8,143.74
SKU-0173,Grill węglowy,Ogród,2024-10-01,12,139.42
SKU-0173,Grill węglowy,Ogród,2024-11-01,0,144.19
SKU-0173,Grill węglowy,Ogród,2024-12-01,2,142.89
SKU-0173,Grill węglowy,Ogród,2025-01-01,6,136.63
SKU-0173,Grill węglowy,Ogród,2025-02-01,12,139.68
SKU-0173,Grill węglowy,Ogród,2025-03-01,6,142.58
SKU-0173,Grill węglowy,Ogród,2025-04-01,13,140.66
SKU-0173,Grill węglowy,Ogród,2025-05-01,0,140.19
SKU-0173,Grill węglowy,Ogród,2025-06-01,15,142.84
SKU-0173,Grill węglowy,Ogród,2025-07-01,9,135.63
SKU-0173,Grill węglowy,Ogród,2025-08-01,5,144.72
SKU-0173,Grill węglowy,Ogród,2025-09-01,0,137.8
SKU-0173,Grill węglowy,Ogród,2025-10-01,9,140.52
SKU-0173,Grill węglowy,Ogród,2025-11-01,6,139.98
SKU-0173,Grill węglowy,Ogród,2025-12-01,1,140.42
SKU-0173,Grill węglowy,Ogród,2026-01-01,0,141.18
SKU-0173,Grill węglowy,Ogród,2026-02-01,0,148.17
SKU-0173,Grill węglowy,Ogród,2026-03-01,0,139.02
SKU-0173,Grill węglowy,Ogród,2026-04-01,16,142.56
SKU-0173,Grill węglowy,Ogród,2026-05-01,0,140.06
SKU-0173,Grill węglowy,Ogród,2026-06-01,7,145.02
SKU-0173,Grill węglowy,Ogród,2026-07-01,15,142.42
SKU-0174,Grill węglowy Pro,Ogród,2024-08-01,2,107.7
SKU-0174,Grill węglowy Pro,Ogród,2024-09-01,0,113.58
SKU-0174,Grill węglowy Pro,Ogród,2024-10-01,3,118.05
SKU-0174,Grill węglowy Pro,Ogród,2024-11-01,4,112.5
SKU-0174,Grill węglowy Pro,Ogród,2024-12-01,2,117.4
SKU-0174,Grill węglowy Pro,Ogród,2025-01-01,7,117.52
SKU-0174,Grill węglowy Pro,Ogród,2025-02-01,0,112.05
SKU-0174,Grill węglowy Pro,Ogród,2025-03-01,1,111.29
SKU-0174,Grill węglowy Pro,Ogród,2025-04-01,6,116.25
SKU-0174,Grill węglowy Pro,Ogród,2025-05-01,0,107.61
SKU-0174,Grill węglowy Pro,Ogród,2025-06-01,3,107.67
SKU-0174,Grill węglowy Pro,Ogród,2025-07-01,0,114.27
SKU-0174,Grill węglowy Pro,Ogród,2025-08-01,10,113.13
SKU-0174,Grill węglowy Pro,Ogród,2025-09-01,4,117.28
SKU-0174,Grill węglowy Pro,Ogród,2025-10-01,4,108.33
SKU-0174,Grill węglowy Pro,Ogród,2025-11-01,0,109.14
SKU-0174,Grill węglowy Pro,Ogród,2025-12-01,0,112.41
SKU-0174,Grill węglowy Pro,Ogród,2026-01-01,8,114.22
SKU-0174,Grill węglowy Pro,Ogród,2026-02-01,6,112.78
SKU-0174,Grill węglowy Pro,Ogród,2026-03-01,0,117.47
SKU-0174,Grill węglowy Pro,Ogród,2026-04-01,4,109.5
SKU-0174,Grill węglowy Pro,Ogród,2026-05-01,0,109.79
SKU-0174,Grill węglowy Pro,Ogród,2026-06-01,4,117.16
SKU-0174,Grill węglowy Pro,Ogród,2026-07-01,7,115.25
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2024-08-01,1,162.22
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2024-09-01,1,152.97
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2024-10-01,1,155.84
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2024-11-01,1,157.24
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2024-12-01,1,162.96
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2025-01-01,1,148.73
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2025-02-01,1,150.68
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2025-03-01,1,162.13
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2025-04-01,1,160.4
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2025-05-01,1,163.14
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2025-06-01,1,149.17
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2025-07-01,1,158.77
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2025-08-01,1,148.26
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2025-09-01,2,149.04
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2025-10-01,2,156.29
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2025-11-01,1,149.95
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2025-12-01,1,148.56
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2026-01-01,1,156.64
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2026-02-01,1,161.14
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2026-03-01,1,150.11
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2026-04-01,2,161.4
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2026-05-01,2,161.32
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2026-06-01,2,158.64
SKU-0175,Płyn do spryskiwaczy Mini,Motoryzacja,2026-07-01,2,158.39
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2024-08-01,8,21.23
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2024-09-01,9,23.32
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2024-10-01,10,21.89
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2024-11-01,12,22.16
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2024-12-01,14,21.86
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2025-01-01,11,22.68
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2025-02-01,13,23.1
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2025-03-01,12,22.58
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2025-04-01,11,21.76
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2025-05-01,10,23.01
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2025-06-01,10,22.15
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2025-07-01,11,22.44
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2025-08-01,10,22.36
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2025-09-01,11,23.05
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2025-10-01,14,22.0
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2025-11-01,15,23.12
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2025-12-01,14,21.99
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2026-01-01,14,23.35
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2026-02-01,14,21.28
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2026-03-01,14,22.68
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2026-04-01,13,21.93
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2026-05-01,12,23.03
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2026-06-01,11,22.82
SKU-0176,Zszywacz biurowy XL,Artykuły biurowe,2026-07-01,13,23.26
SKU-0177,Żarówka LED E27 Classic,Oświetlenie,2024-08-01,0,307.34
SKU-0177,Żarówka LED E27 Classic,Oświetlenie,2024-09-01,4,293.0
SKU-0177,Żarówka LED E27 Classic,Oświetlenie,2024-10-01,0,291.33
SKU-0177,Żarówka LED E27 Classic,Oświetlenie,2024-11-01,1,298.97
SKU-0177,Żarówka LED E27 Classic,Oświetlenie,2024-12-01,0,287.18
SKU-0177,Żarówka LED E27 Classic,Oświetlenie,2025-01-01,0,311.64
